time,latitude,longitude,name,basin,wind,pressure,status
 ,degrees_north,degrees_east, , ,kts,mb, 
2023-11-17 09:00:00,22.1,90.3,MIDHILI,NI,50,996,TS
2023-11-17 12:00:00,23.0,91.0,MIDHILI,NI,40,998,TD
2023-11-17 15:00:00,23.3,91.2,MIDHILI,NI,35,1000,TD
2023-11-17 18:00:00,23.4,91.4,MIDHILI,NI,30,1003,TD
2023-11-17 21:00:00,23.5,91.5,MIDHILI,NI, , ,TD
2023-11-18 00:00:00,23.7,91.7,MIDHILI,NI,20,1005, 
2023-11-16 18:00:00,15.0,-81.7,UNNAMED,,30,1005,DB
2023-11-16 21:00:00,15.3,-81.6,UNNAMED,, , ,DB
2023-11-17 00:00:00,15.6,-81.4,UNNAMED,,30,1004,DB
2023-11-17 03:00:00,15.9,-81.2,UNNAMED,, , ,DB
2023-11-17 06:00:00,16.3,-80.8,UNNAMED,,30,1004,DB
2023-11-17 09:00:00,16.7,-80.4,UNNAMED,, , ,DB
2023-11-17 12:00:00,17.1,-79.8,UNNAMED,,30,1004,DB
2023-11-17 15:00:00,17.5,-79.2,UNNAMED,, , ,DB
2023-11-17 18:00:00,18.0,-78.5,UNNAMED,,30,1004,DB
2023-11-17 21:00:00,18.6,-77.8,UNNAMED,, , ,DB
2023-11-18 00:00:00,19.2,-77.2,UNNAMED,,30,1006,DB
2023-11-21 12:00:00,10.1,-119.8,RAMON,EP,30,1007,TD
2023-11-21 15:00:00,10.2,-120.0,RAMON,EP, , ,TD
2023-11-21 18:00:00,10.3,-120.2,RAMON,EP,30,1007,TD
2023-11-21 21:00:00,10.4,-120.3,RAMON,EP, , ,TD
2023-11-22 00:00:00,10.6,-120.4,RAMON,EP,30,1006,TD
2023-11-22 03:00:00,10.8,-120.5,RAMON,EP, , ,TD
2023-11-22 06:00:00,11.0,-120.5,RAMON,EP,30,1006,TD
2023-11-22 09:00:00,11.2,-120.5,RAMON,EP, , ,TD
2023-11-22 12:00:00,11.4,-120.5,RAMON,EP,30,1006,TD
2023-11-22 15:00:00,11.6,-120.5,RAMON,EP, , ,TD
2023-11-22 18:00:00,11.8,-120.6,RAMON,EP,30,1006,TD
2023-11-22 21:00:00,11.9,-120.7,RAMON,EP, , ,TD
2023-11-23 00:00:00,11.9,-120.8,RAMON,EP,30,1006,TD
2023-11-23 03:00:00,11.9,-120.9,RAMON,EP, , ,TD
2023-11-23 06:00:00,11.9,-121.0,RAMON,EP,30,1006,TD
2023-11-23 09:00:00,11.8,-121.1,RAMON,EP, , ,TD
2023-11-23 12:00:00,11.8,-121.3,RAMON,EP,30,1006,TD
2023-11-23 15:00:00,11.8,-121.5,RAMON,EP, , ,TD
2023-11-23 18:00:00,11.9,-121.7,RAMON,EP,30,1005,TD
2023-11-23 21:00:00,12.1,-122.0,RAMON,EP, , ,TD
2023-11-24 00:00:00,12.3,-122.2,RAMON,EP,30,1005,TD
2023-11-24 03:00:00,12.5,-122.4,RAMON,EP, , ,TD
2023-11-24 06:00:00,12.7,-122.5,RAMON,EP,30,1005,TD
2023-11-24 09:00:00,12.9,-122.6,RAMON,EP, , ,TD
2023-11-24 12:00:00,13.1,-122.6,RAMON,EP,35,1004,TS
2023-11-24 15:00:00,13.3,-122.7,RAMON,EP, , ,TS
2023-11-24 18:00:00,13.5,-122.7,RAMON,EP,35,1004,TS
2023-11-24 21:00:00,13.7,-122.8,RAMON,EP, , ,TS
2023-11-25 00:00:00,13.9,-122.8,RAMON,EP,35,1004,TS
2023-11-25 03:00:00,14.1,-122.9,RAMON,EP, , ,TS
2023-11-25 06:00:00,14.3,-122.9,RAMON,EP,35,1004,TS
2023-11-25 09:00:00,14.5,-123.0,RAMON,EP, , ,TS
2023-11-25 12:00:00,14.7,-123.0,RAMON,EP,35,1004,TS
2023-11-25 15:00:00,14.9,-123.0,RAMON,EP, , ,TS
2023-11-25 18:00:00,15.0,-122.9,RAMON,EP,40,1002,TS
2023-11-25 21:00:00,15.0,-122.8,RAMON,EP, , ,TS
2023-11-26 00:00:00,14.9,-122.7,RAMON,EP,40,1002,TS
2023-11-26 03:00:00,14.7,-122.8,RAMON,EP, , ,TS
2023-11-26 06:00:00,14.5,-123.1,RAMON,EP,35,1004,LO
2023-11-26 09:00:00,14.4,-123.4,RAMON,EP, , ,LO
2023-11-26 12:00:00,14.4,-123.7,RAMON,EP,30,1006,LO
2023-11-26 15:00:00,14.4,-123.9,RAMON,EP, , ,LO
2023-11-26 18:00:00,14.3,-124.0,RAMON,EP,25,1008,LO
2023-11-26 21:00:00,14.2,-124.2,RAMON,EP, , ,LO
2023-11-27 00:00:00,14.1,-124.4,RAMON,EP,25,1008,LO
2023-11-27 03:00:00,13.9,-124.6,RAMON,EP, , ,LO
2023-11-27 06:00:00,13.8,-124.7,RAMON,EP,25,1008,LO
2023-11-27 09:00:00,13.7,-124.8,RAMON,EP, , ,LO
2023-11-27 12:00:00,13.7,-125.0,RAMON,EP,25,1008,LO
2023-11-30 06:00:00,7.5,88.0,MICHAUNG,NI, , ,DB
2023-11-30 09:00:00,7.9,87.6,MICHAUNG,NI, , ,DB
2023-11-30 12:00:00,8.2,87.2,MICHAUNG,NI, , ,DB
2023-11-30 15:00:00,8.3,86.8,MICHAUNG,NI, , ,DB
2023-11-30 18:00:00,8.4,86.4,MICHAUNG,NI, , ,MD
2023-11-30 21:00:00,8.5,86.0,MICHAUNG,NI, , ,MD
2023-12-01 00:00:00,8.8,85.8,MICHAUNG,NI,20,1002,MD
2023-12-01 03:00:00,9.0,85.6,MICHAUNG,NI,20,1002,MD
2023-12-01 06:00:00,9.2,85.4,MICHAUNG,NI,25,1002,MD
2023-12-01 09:00:00,9.5,85.3,MICHAUNG,NI, , ,MD
2023-12-01 12:00:00,9.7,85.1,MICHAUNG,NI,25,1001,MD
2023-12-01 15:00:00,9.8,85.0,MICHAUNG,NI, , ,MD
2023-12-01 18:00:00,9.9,84.8,MICHAUNG,NI,25,1000,MD
2023-12-01 21:00:00,9.9,84.5,MICHAUNG,NI, , ,MD
2023-12-02 00:00:00,10.1,84.1,MICHAUNG,NI,30,998,MD
2023-12-02 03:00:00,10.2,83.8,MICHAUNG,NI,30,997,MD
2023-12-02 06:00:00,10.3,83.6,MICHAUNG,NI,30,997,TD
2023-12-02 09:00:00,10.4,83.5,MICHAUNG,NI, , ,TD
2023-12-02 12:00:00,10.5,83.5,MICHAUNG,NI,30,997,TD
2023-12-02 15:00:00,10.7,83.3,MICHAUNG,NI, , ,TD
2023-12-02 18:00:00,10.8,83.1,MICHAUNG,NI,30,996,TD
2023-12-02 21:00:00,11.0,83.0,MICHAUNG,NI, , ,TD
2023-12-03 00:00:00,11.3,82.9,MICHAUNG,NI,35,995,TS
2023-12-03 03:00:00,11.5,82.7,MICHAUNG,NI,35,995,TS
2023-12-03 06:00:00,11.9,82.5,MICHAUNG,NI,35,995,TS
2023-12-03 09:00:00,12.1,82.4,MICHAUNG,NI,35,995,TS
2023-12-03 12:00:00,12.3,82.3,MICHAUNG,NI,35,995,TS
2023-12-03 15:00:00,12.5,82.1,MICHAUNG,NI,40,994,TS
2023-12-03 18:00:00,12.8,81.8,MICHAUNG,NI,45,992,TS
2023-12-03 21:00:00,12.9,81.6,MICHAUNG,NI,45,992,TS
2023-12-04 00:00:00,13.1,81.4,MICHAUNG,NI,45,992,TS
2023-12-04 03:00:00,13.3,81.1,MICHAUNG,NI,50,988,TS
2023-12-04 06:00:00,13.5,80.9,MICHAUNG,NI,50,988,TS
2023-12-04 09:00:00,13.7,80.7,MICHAUNG,NI,50,988,TS
2023-12-04 12:00:00,14.0,80.6,MICHAUNG,NI,55,986,TS
2023-12-04 15:00:00,14.2,80.4,MICHAUNG,NI,55,986,TS
2023-12-04 18:00:00,14.4,80.3,MICHAUNG,NI,55,986,TY
2023-12-04 21:00:00,14.6,80.2,MICHAUNG,NI,55,986,TY
2023-12-05 00:00:00,14.9,80.1,MICHAUNG,NI,50,988,TS
2023-12-05 03:00:00,15.2,80.1,MICHAUNG,NI,50,988,TS
2023-12-05 06:00:00,15.6,80.2,MICHAUNG,NI,50,988,TS
2023-12-05 09:00:00,15.8,80.2,MICHAUNG,NI,50,990,TS
2023-12-05 12:00:00,16.0,80.2,MICHAUNG,NI,40,996,TS
2023-12-05 15:00:00,16.4,80.3,MICHAUNG,NI,35,998,TS
2023-12-05 18:00:00,16.9,80.4,MICHAUNG,NI,30,1000,TS
2023-12-05 21:00:00,17.1,80.5,MICHAUNG,NI, , ,TS
2023-12-06 00:00:00,17.3,80.6,MICHAUNG,NI,20,1004,TD
2023-12-06 03:00:00,17.7,80.8,MICHAUNG,NI, , ,TD
2023-12-06 06:00:00,18.3,81.1,MICHAUNG,NI, , ,TD
2023-12-02 12:00:00,-8.4,164.8,JASPER,SP,15,1006, 
2023-12-02 15:00:00,-8.4,164.5,JASPER,SP, , , 
2023-12-02 18:00:00,-8.4,164.0,JASPER,SP,20,1006, 
2023-12-02 21:00:00,-8.5,163.3,JASPER,SP, , , 
2023-12-03 00:00:00,-8.5,162.7,JASPER,SP,20,1005, 
2023-12-03 03:00:00,-8.4,162.3,JASPER,SP, , , 
2023-12-03 06:00:00,-8.2,162.0,JASPER,SP,20,1005, 
2023-12-03 09:00:00,-8.1,161.5,JASPER,SP, , , 
2023-12-03 12:00:00,-8.0,160.8,JASPER,SP,25,1004, 
2023-12-03 15:00:00,-7.7,160.0,JASPER,SP, , , 
2023-12-03 18:00:00,-7.5,159.2,JASPER,SP,25,1004, 
2023-12-03 21:00:00,-7.7,158.5,JASPER,SP, , , 
2023-12-04 00:00:00,-8.0,158.1,JASPER,SP,25,1005, 
2023-12-04 03:00:00,-8.1,157.9,JASPER,SP, , , 
2023-12-04 06:00:00,-8.2,157.9,JASPER,SP,25,1001, 
2023-12-04 09:00:00,-8.3,157.9,JASPER,SP, , , 
2023-12-04 12:00:00,-8.5,157.8,JASPER,SP,25,1001, 
2023-12-04 15:00:00,-8.7,157.6,JASPER,SP, , , 
2023-12-04 18:00:00,-8.9,157.4,JASPER,SP,30,999, 
2023-12-04 21:00:00,-9.0,157.3,JASPER,SP, , , 
2023-12-05 00:00:00,-9.1,157.3,JASPER,SP,30,998, 
2023-12-05 03:00:00,-9.3,157.2,JASPER,SP, , , 
2023-12-05 06:00:00,-9.4,157.0,JASPER,SP,35,996, 
2023-12-05 09:00:00,-9.3,156.9,JASPER,SP, , , 
2023-12-05 12:00:00,-9.3,157.0,JASPER,SP,40,994, 
2023-12-05 15:00:00,-9.5,157.2,JASPER,SP, , , 
2023-12-05 18:00:00,-9.9,157.4,JASPER,SP,45,990, 
2023-12-05 21:00:00,-10.3,157.4,JASPER,SP, , , 
2023-12-06 00:00:00,-10.7,157.3,JASPER,SP,50,986, 
2023-12-06 03:00:00,-10.9,157.2,JASPER,SP, , , 
2023-12-06 06:00:00,-11.0,157.2,JASPER,SP,60,980, 
2023-12-06 09:00:00,-11.3,157.2,JASPER,SP, , , 
2023-12-06 12:00:00,-11.6,157.1,JASPER,SP,70,974, 
2023-12-06 15:00:00,-11.7,157.1,JASPER,SP, , , 
2023-12-06 18:00:00,-11.8,157.0,JASPER,SP,75,966, 
2023-12-06 21:00:00,-11.9,156.9,JASPER,SP, , , 
2023-12-07 00:00:00,-12.1,156.9,JASPER,SP,80,964, 
2023-12-07 03:00:00,-12.4,156.8,JASPER,SP, , , 
2023-12-07 06:00:00,-12.7,156.8,JASPER,SP,85,961, 
2023-12-07 09:00:00,-12.9,156.8,JASPER,SP, , , 
2023-12-07 12:00:00,-13.1,156.7,JASPER,SP,95,950, 
2023-12-07 15:00:00,-13.4,156.7,JASPER,SP, , , 
2023-12-07 18:00:00,-13.8,156.7,JASPER,SP,110,932, 
2023-12-07 21:00:00,-14.0,156.7,JASPER,SP, , , 
2023-12-08 00:00:00,-14.2,156.6,JASPER,SP,115,928, 
2023-12-08 03:00:00,-14.3,156.6,JASPER,SP, , , 
2023-12-08 06:00:00,-14.5,156.5,JASPER,SP,115,926, 
2023-12-08 09:00:00,-14.7,156.5,JASPER,SP, , , 
2023-12-08 12:00:00,-15.0,156.5,JASPER,SP,110,934, 
2023-12-08 15:00:00,-15.1,156.4,JASPER,SP, , , 
2023-12-08 18:00:00,-15.3,156.3,JASPER,SP,100,944, 
2023-12-08 21:00:00,-15.3,156.1,JASPER,SP, , , 
2023-12-09 00:00:00,-15.4,155.8,JASPER,SP,90,955, 
2023-12-09 03:00:00,-15.7,155.7,JASPER,SP, , , 
2023-12-09 06:00:00,-15.9,155.5,JASPER,SP,85,955, 
2023-12-09 09:00:00,-15.8,155.4,JASPER,SP, , , 
2023-12-09 12:00:00,-15.7,155.2,JASPER,SP,70,970, 
2023-12-09 15:00:00,-15.7,155.1,JASPER,SP, , , 
2023-12-09 18:00:00,-15.8,154.9,JASPER,SP,60,977, 
2023-12-09 21:00:00,-16.0,154.6,JASPER,SP, , , 
2023-12-10 00:00:00,-16.2,154.2,JASPER,SP,55,985, 
2023-12-10 03:00:00,-16.2,154.0,JASPER,SP, , , 
2023-12-10 06:00:00,-16.4,153.8,JASPER,SP,50,985, 
2023-12-10 09:00:00,-16.9,153.4,JASPER,SP, , , 
2023-12-10 12:00:00,-17.4,152.8,JASPER,SP,50,987, 
2023-12-10 15:00:00,-17.5,152.1,JASPER,SP, , , 
2023-12-10 18:00:00,-17.5,151.4,JASPER,SP,45,989, 
2023-12-10 21:00:00,-17.6,150.8,JASPER,SP, , , 
2023-12-11 00:00:00,-17.8,150.3,JASPER,SP,45,991, 
2023-12-11 03:00:00,-17.7,149.9,JASPER,SP, , , 
2023-12-11 06:00:00,-17.5,149.6,JASPER,SP,45,988, 
2023-12-11 09:00:00,-17.1,149.3,JASPER,SP, , , 
2023-12-11 12:00:00,-16.8,149.1,JASPER,SP,45,993, 
2023-12-11 15:00:00,-16.7,148.8,JASPER,SP, , , 
2023-12-11 18:00:00,-16.6,148.5,JASPER,SP,50,988, 
2023-12-11 21:00:00,-16.4,148.2,JASPER,SP, , , 
2023-12-12 00:00:00,-16.3,147.9,JASPER,SP,45,988, 
2023-12-12 03:00:00,-16.1,147.6,JASPER,SP, , , 
2023-12-12 06:00:00,-15.9,147.4,JASPER,SP,45,986, 
2023-12-12 09:00:00,-15.7,147.4,JASPER,SP, , , 
2023-12-12 12:00:00,-15.6,147.4,JASPER,SP,45,989, 
2023-12-12 15:00:00,-15.5,147.2,JASPER,SP, , , 
2023-12-12 18:00:00,-15.6,147.0,JASPER,SP,50,987, 
2023-12-12 21:00:00,-15.6,146.7,JASPER,SP, , , 
2023-12-13 00:00:00,-15.7,146.4,JASPER,SP,50,985, 
2023-12-13 03:00:00,-15.7,146.1,JASPER,SP, , , 
2023-12-13 06:00:00,-15.7,145.8,JASPER,SP,50,983, 
2023-12-13 09:00:00,-15.8,145.5,JASPER,SP, , , 
2023-12-13 10:00:00,-15.8,145.3,JASPER,SP,50,985, 
2023-12-13 12:00:00,-15.8,145.0,JASPER,SP,35,995, 
2023-12-13 15:00:00,-15.9,144.6,JASPER,SP, , , 
2023-12-13 18:00:00,-15.9,144.4,JASPER,SP,30,999, 
2023-12-13 21:00:00,-16.0,144.3,JASPER,SP, , , 
2023-12-14 00:00:00,-16.1,144.3,JASPER,SP,30,1000, 
2023-12-14 03:00:00,-16.3,144.0,JASPER,SP, , , 
2023-12-14 06:00:00,-16.3,143.6,JASPER,SP,25,1000, 
2023-12-14 09:00:00,-16.0,143.4,JASPER,SP, , , 
2023-12-14 12:00:00,-15.8,143.3,JASPER,SP,20,1002, 
2023-12-14 15:00:00,-15.8,143.2,JASPER,SP, , , 
2023-12-14 18:00:00,-15.9,143.1,JASPER,SP,20,1001, 
2023-12-14 21:00:00,-15.8,143.0,JASPER,SP, , , 
2023-12-15 00:00:00,-15.8,142.9,JASPER,SP,15,1005, 
2023-12-15 03:00:00,-15.8,142.7,JASPER,SP, , , 
2023-12-15 06:00:00,-15.7,142.5,JASPER,SP,15,1003, 
2023-12-15 09:00:00,-15.7,142.4,JASPER,SP, , , 
2023-12-15 12:00:00,-15.8,142.4,JASPER,SP,15,1004, 
2023-12-15 15:00:00,-15.8,142.4,JASPER,SP, , , 
2023-12-15 18:00:00,-15.9,142.3,JASPER,SP,20,1000, 
2023-12-15 21:00:00,-16.0,142.1,JASPER,SP, , , 
2023-12-16 00:00:00,-16.1,141.9,JASPER,SP,20,1003, 
2023-12-16 03:00:00,-16.1,141.7,JASPER,SP, , , 
2023-12-16 06:00:00,-15.9,141.6,JASPER,SP,20,1001, 
2023-12-16 09:00:00,-15.6,141.6,JASPER,SP, , , 
2023-12-16 12:00:00,-15.4,141.6,JASPER,SP,20,1000, 
2023-12-16 15:00:00,-15.5,141.4,JASPER,SP, , , 
2023-12-16 18:00:00,-15.7,141.4,JASPER,SP,20,1000, 
2023-12-16 21:00:00,-15.8,141.7,JASPER,SP, , , 
2023-12-17 00:00:00,-15.9,142.3,JASPER,SP,20,1002, 
2023-12-14 12:00:00,3.7,140.6,JELAWAT,WP, , ,DB
2023-12-14 15:00:00,3.9,140.4,JELAWAT,WP, , ,DB
2023-12-14 18:00:00,4.1,140.3,JELAWAT,WP, , ,DB
2023-12-14 21:00:00,4.3,140.2,JELAWAT,WP, , ,DB
2023-12-15 00:00:00,4.5,140.0,JELAWAT,WP, , ,DB
2023-12-15 03:00:00,4.8,139.5,JELAWAT,WP, , ,DB
2023-12-15 06:00:00,5.1,138.8,JELAWAT,WP, , ,DB
2023-12-15 09:00:00,5.3,138.2,JELAWAT,WP, , ,DB
2023-12-15 12:00:00,5.7,137.8,JELAWAT,WP, ,1006,DB
2023-12-15 15:00:00,6.0,137.2,JELAWAT,WP, , ,DB
2023-12-15 18:00:00,6.1,136.5,JELAWAT,WP, ,1004,DB
2023-12-15 21:00:00,6.2,135.9,JELAWAT,WP, , ,DB
2023-12-16 00:00:00,6.2,135.4,JELAWAT,WP, ,1006,DB
2023-12-16 03:00:00,6.3,134.6,JELAWAT,WP, , ,DB
2023-12-16 06:00:00,6.6,133.7,JELAWAT,WP, ,1004,DB
2023-12-16 09:00:00,6.8,133.0,JELAWAT,WP, , ,DB
2023-12-16 12:00:00,7.0,132.3,JELAWAT,WP, ,1006,DB
2023-12-16 15:00:00,7.0,131.7,JELAWAT,WP, , ,DB
2023-12-16 18:00:00,7.0,131.2,JELAWAT,WP, ,1004,DB
2023-12-16 21:00:00,7.0,130.7,JELAWAT,WP, , ,DB
2023-12-17 00:00:00,7.0,130.3,JELAWAT,WP, ,1006,TD
2023-12-17 03:00:00,7.1,129.8,JELAWAT,WP, , ,TD
2023-12-17 06:00:00,7.3,129.4,JELAWAT,WP,35,1002,TD
2023-12-17 09:00:00,7.3,129.0,JELAWAT,WP, , ,TD
2023-12-17 12:00:00,7.2,128.5,JELAWAT,WP,35,1002,TD
2023-12-17 15:00:00,7.2,128.1,JELAWAT,WP, , ,TD
2023-12-17 18:00:00,7.2,127.6,JELAWAT,WP,35,1002,TD
2023-12-17 21:00:00,7.3,127.2,JELAWAT,WP, , ,TD
2023-12-18 00:00:00,7.3,126.7,JELAWAT,WP, ,1008,TD
2023-12-18 03:00:00,7.3,126.3,JELAWAT,WP, , ,TD
2023-12-18 06:00:00,7.4,126.0,JELAWAT,WP, ,1006,TD
2023-12-18 09:00:00,7.3,126.0,JELAWAT,WP, , ,TD
2023-12-18 12:00:00,7.3,125.8,JELAWAT,WP, , ,DB
2023-12-18 15:00:00,7.4,125.7,JELAWAT,WP, , ,DB
2023-12-18 18:00:00,7.7,125.1,JELAWAT,WP, , , 
2024-01-01 00:00:00,-20.7,40.8,ALVARO,SI, , , 
2024-01-01 03:00:00,-21.0,41.5,ALVARO,SI, , , 
2024-01-01 06:00:00,-21.3,42.0,ALVARO,SI, , , 
2024-01-01 09:00:00,-21.5,42.4,ALVARO,SI, , , 
2024-01-01 12:00:00,-21.5,42.7,ALVARO,SI, , , 
2024-01-01 15:00:00,-21.5,43.2,ALVARO,SI, , , 
2024-01-01 18:00:00,-21.4,43.8,ALVARO,SI, , , 
2024-01-01 21:00:00,-21.4,44.3,ALVARO,SI, , , 
2024-01-02 00:00:00,-21.4,44.9,ALVARO,SI, , , 
2024-01-02 03:00:00,-21.6,45.5,ALVARO,SI, , , 
2024-01-02 06:00:00,-21.8,46.2,ALVARO,SI, , , 
2024-01-02 09:00:00,-22.0,46.9,ALVARO,SI, , , 
2024-01-02 12:00:00,-22.1,47.5,ALVARO,SI, , , 
2024-01-02 15:00:00,-22.2,48.1,ALVARO,SI, , , 
2024-01-02 18:00:00,-22.4,48.7,ALVARO,SI, , , 
2024-01-02 21:00:00,-22.5,49.3,ALVARO,SI, , , 
2024-01-03 00:00:00,-22.7,49.8,ALVARO,SI, , , 
2024-01-03 03:00:00,-23.0,50.3,ALVARO,SI, , , 
2024-01-03 06:00:00,-23.4,50.7,ALVARO,SI, , , 
2024-01-03 09:00:00,-23.8,51.2,ALVARO,SI, , , 
2024-01-03 12:00:00,-24.2,51.7,ALVARO,SI, , , 
2024-01-03 15:00:00,-24.7,52.0,ALVARO,SI, , , 
2024-01-03 18:00:00,-25.2,52.5,ALVARO,SI, , , 
2024-01-03 21:00:00,-25.7,53.3,ALVARO,SI, , , 
2024-01-04 00:00:00,-26.3,54.2,ALVARO,SI, , , 
2024-01-04 03:00:00,-26.9,55.0,ALVARO,SI, , , 
2024-01-04 06:00:00,-27.6,55.8,ALVARO,SI, , , 
2024-01-04 09:00:00,-28.4,56.6,ALVARO,SI, , , 
2024-01-04 12:00:00,-29.1,57.3,ALVARO,SI, , , 
2024-01-12 12:00:00,-9.8,93.2,ANGGREK,SI,15,1006, 
2024-01-12 15:00:00,-9.8,93.1,ANGGREK,SI, , , 
2024-01-12 18:00:00,-9.9,93.1,ANGGREK,SI,15,1006, 
2024-01-12 21:00:00,-10.0,93.1,ANGGREK,SI, , , 
2024-01-13 00:00:00,-10.1,93.2,ANGGREK,SI,15,1006, 
2024-01-13 03:00:00,-10.4,93.6,ANGGREK,SI, , , 
2024-01-13 06:00:00,-10.6,94.0,ANGGREK,SI,20,1005, 
2024-01-13 09:00:00,-10.7,94.1,ANGGREK,SI, , , 
2024-01-13 12:00:00,-10.8,94.1,ANGGREK,SI,25,1004, 
2024-01-13 15:00:00,-11.1,94.3,ANGGREK,SI, , , 
2024-01-13 18:00:00,-11.3,94.5,ANGGREK,SI,25,1005, 
2024-01-13 21:00:00,-11.2,94.5,ANGGREK,SI, , , 
2024-01-14 00:00:00,-11.0,94.4,ANGGREK,SI,30,1002, 
2024-01-14 03:00:00,-10.9,94.3,ANGGREK,SI, , , 
2024-01-14 06:00:00,-10.8,94.1,ANGGREK,SI,30,1002, 
2024-01-14 09:00:00,-10.7,94.0,ANGGREK,SI, , , 
2024-01-14 12:00:00,-10.6,93.9,ANGGREK,SI,30,1002, 
2024-01-14 15:00:00,-10.4,93.7,ANGGREK,SI, , , 
2024-01-14 18:00:00,-10.1,93.5,ANGGREK,SI,30,1003, 
2024-01-14 21:00:00,-9.9,93.3,ANGGREK,SI, , , 
2024-01-15 00:00:00,-9.7,93.1,ANGGREK,SI,30,1003, 
2024-01-15 03:00:00,-9.4,93.1,ANGGREK,SI, , , 
2024-01-15 06:00:00,-9.3,93.3,ANGGREK,SI,35,1000, 
2024-01-15 09:00:00,-9.5,93.6,ANGGREK,SI, , , 
2024-01-15 12:00:00,-9.6,93.9,ANGGREK,SI,40,1000, 
2024-01-15 15:00:00,-9.6,93.9,ANGGREK,SI, , , 
2024-01-15 18:00:00,-9.5,93.9,ANGGREK,SI,40,996, 
2024-01-15 21:00:00,-9.6,94.0,ANGGREK,SI, , , 
2024-01-16 00:00:00,-9.6,94.0,ANGGREK,SI,40,994, 
2024-01-16 03:00:00,-9.5,93.9,ANGGREK,SI, , , 
2024-01-16 06:00:00,-9.4,93.8,ANGGREK,SI,40,993, 
2024-01-16 09:00:00,-9.5,93.9,ANGGREK,SI, , , 
2024-01-16 12:00:00,-9.7,93.9,ANGGREK,SI,40,994, 
2024-01-16 15:00:00,-9.6,94.0,ANGGREK,SI, , , 
2024-01-16 18:00:00,-9.5,94.1,ANGGREK,SI,40,993, 
2024-01-16 21:00:00,-9.6,94.1,ANGGREK,SI, , , 
2024-01-17 00:00:00,-9.7,94.1,ANGGREK,SI,35,997, 
2024-01-17 03:00:00,-9.9,94.1,ANGGREK,SI, , , 
2024-01-17 06:00:00,-10.0,94.1,ANGGREK,SI,30,1000, 
2024-01-17 09:00:00,-10.2,94.1,ANGGREK,SI, , , 
2024-01-17 12:00:00,-10.3,94.1,ANGGREK,SI,35,997, 
2024-01-17 15:00:00,-10.5,94.0,ANGGREK,SI, , , 
2024-01-17 18:00:00,-10.6,94.0,ANGGREK,SI,35,998, 
2024-01-17 21:00:00,-10.7,93.9,ANGGREK,SI, , , 
2024-01-18 00:00:00,-10.9,93.9,ANGGREK,SI,35,1000, 
2024-01-18 03:00:00,-11.1,93.8,ANGGREK,SI, , , 
2024-01-18 06:00:00,-11.4,93.8,ANGGREK,SI,35,999, 
2024-01-18 09:00:00,-11.7,93.7,ANGGREK,SI, , , 
2024-01-18 12:00:00,-11.9,93.7,ANGGREK,SI,40,997, 
2024-01-18 15:00:00,-12.1,93.5,ANGGREK,SI, , , 
2024-01-18 18:00:00,-12.2,93.3,ANGGREK,SI,45,994, 
2024-01-18 21:00:00,-12.3,93.1,ANGGREK,SI, , , 
2024-01-19 00:00:00,-12.4,92.9,ANGGREK,SI,45,993, 
2024-01-19 03:00:00,-12.4,92.9,ANGGREK,SI, , , 
2024-01-19 06:00:00,-12.5,93.0,ANGGREK,SI,50,990, 
2024-01-19 09:00:00,-12.5,92.9,ANGGREK,SI, , , 
2024-01-19 12:00:00,-12.6,92.7,ANGGREK,SI,50,990, 
2024-01-19 15:00:00,-12.6,92.6,ANGGREK,SI, , , 
2024-01-19 18:00:00,-12.6,92.5,ANGGREK,SI,50,989, 
2024-01-19 21:00:00,-12.5,92.7,ANGGREK,SI, , , 
2024-01-20 00:00:00,-12.4,92.8,ANGGREK,SI,60,981, 
2024-01-20 03:00:00,-12.4,92.7,ANGGREK,SI, , , 
2024-01-20 06:00:00,-12.5,92.6,ANGGREK,SI,60,983, 
2024-01-20 09:00:00,-12.5,92.5,ANGGREK,SI, , , 
2024-01-20 12:00:00,-12.4,92.4,ANGGREK,SI,60,983, 
2024-01-20 15:00:00,-12.2,92.5,ANGGREK,SI, , , 
2024-01-20 18:00:00,-12.0,92.5,ANGGREK,SI,60,983, 
2024-01-20 21:00:00,-12.0,92.4,ANGGREK,SI, , , 
2024-01-21 00:00:00,-12.1,92.3,ANGGREK,SI,55,986, 
2024-01-21 03:00:00,-12.0,92.2,ANGGREK,SI, , , 
2024-01-21 06:00:00,-12.0,92.1,ANGGREK,SI,50,990, 
2024-01-21 09:00:00,-12.1,92.0,ANGGREK,SI, , , 
2024-01-21 12:00:00,-12.2,91.9,ANGGREK,SI,40,996, 
2024-01-21 15:00:00,-12.3,91.8,ANGGREK,SI, , , 
2024-01-21 18:00:00,-12.3,91.8,ANGGREK,SI,35,999, 
2024-01-21 21:00:00,-12.4,91.8,ANGGREK,SI, , , 
2024-01-22 00:00:00,-12.5,91.8,ANGGREK,SI,35,998, 
2024-01-22 03:00:00,-12.4,91.6,ANGGREK,SI, , , 
2024-01-22 06:00:00,-12.3,91.5,ANGGREK,SI,35,999, 
2024-01-22 09:00:00,-12.4,91.5,ANGGREK,SI, , , 
2024-01-22 12:00:00,-12.5,91.5,ANGGREK,SI,35,999, 
2024-01-22 15:00:00,-12.6,91.5,ANGGREK,SI, , , 
2024-01-22 18:00:00,-12.6,91.4,ANGGREK,SI,35,1001, 
